"trial_type","trial_number","key_pressed","correctness","RT","picture","key1","key2","f","j","expected","Mapping","startDate","startTime","age","gender","handedness","education","languages","comments","endTime","timeSpent","experiment_id",
"main","8","j","correct","2884","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","9","f","correct","2920","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","10","j","incorrect","2864","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","11","f","correct","3081","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","12","j","correct","2909","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","13","j","correct","2952","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","14","j","correct","2876","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","15","f","correct","2917","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","16","j","correct","3005","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","17","f","correct","3077","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","18","f","correct","3293","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","19","f","correct","2972","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","20","f","correct","3096","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","21","j","correct","2966","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","22","f","correct","2975","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","23","f","correct","3077","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","24","j","correct","3069","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","25","j","correct","3033","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","26","f","correct","3093","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","27","j","correct","3087","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","28","f","correct","3621","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","29","j","correct","2978","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","30","j","correct","2891","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","31","j","incorrect","3037","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","32","j","correct","2871","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","33","j","correct","2957","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","34","f","correct","2930","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","35","j","correct","3069","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","36","j","correct","2909","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","37","f","correct","3030","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","38","j","correct","2893","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","39","j","correct","2955","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","40","j","correct","2908","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","41","f","correct","3050","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","42","j","correct","3037","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","43","j","correct","3044","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","44","f","correct","2936","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","45","j","correct","2974","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","46","j","correct","2907","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","47","f","correct","2916","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","48","f","correct","3032","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","49","f","correct","2969","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","50","j","correct","2859","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","51","f","correct","2978","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","52","f","correct","2984","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","53","j","correct","2985","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","54","f","correct","2916","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","55","f","correct","2899","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","56","j","correct","3056","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","57","j","correct","3023","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","58","f","correct","3027","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","59","f","correct","2934","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","60","f","correct","2915","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
